STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;17.07.1950;204
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;18.07.1950;249
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;19.07.1950;126
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;20.07.1950;148
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;21.07.1950;156
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;22.07.1950;180
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;23.07.1950;156
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;24.07.1950;76
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;25.07.1950;148
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;26.07.1950;61
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;27.07.1950;71
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;28.07.1950;58
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;29.07.1950;121
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;30.07.1950;114
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;31.07.1950;130
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;01.08.1950;117
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;03.08.1950;95
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;04.08.1950;106
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;05.08.1950;126
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;06.08.1950;166
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;07.08.1950;161
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;08.08.1950;122
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;09.08.1950;151
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;10.08.1950;161
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;11.08.1950;135
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;12.08.1950;274
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;13.08.1950;150
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;14.08.1950;150
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;15.08.1950;169
USC00413280;FORT STOCKTON, TX US;30,9071;-102,9153;926;16.08.1950;130
