STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;WDMV
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.10.1979;344
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.10.1979;143
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.10.1979;66
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.10.1979;114
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.10.1979;158
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.10.1979;282
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.10.1979;206
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.10.1979;66
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.10.1979;406
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.10.1979;235
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.11.1979;151
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.11.1979;79
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.11.1979;56
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.11.1979;105
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.11.1979;237
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.11.1979;190
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.11.1979;114
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.11.1979;153
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.11.1979;209
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.11.1979;179
