STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;TOBS
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.10.1953;21,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.10.1953;21,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.10.1953;18,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.10.1953;14,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.10.1953;17,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.10.1953;15
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.10.1953;7,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.10.1953;8,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.10.1953;9,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.10.1953;12,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;31.10.1953;10,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.11.1953;8,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.11.1953;10
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.11.1953;15,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.11.1953;15,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.11.1953;11,7
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.11.1953;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;07.11.1953;5
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;08.11.1953;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;09.11.1953;3,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;10.11.1953;4,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;11.11.1953;6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;12.11.1953;6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;13.11.1953;9,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;14.11.1953;8,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;15.11.1953;7,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;16.11.1953;12,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;17.11.1953;13,3
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;18.11.1953;18,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;19.11.1953;20
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;20.11.1953;6,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;21.11.1953;3,9
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;22.11.1953;0,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;23.11.1953;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;24.11.1953;11,1
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;25.11.1953;10,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;26.11.1953;5
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;27.11.1953;7,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;28.11.1953;9,4
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;29.11.1953;7,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;30.11.1953;10,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;01.12.1953;12,8
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;02.12.1953;15
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;03.12.1953;10
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;04.12.1953;5,6
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;05.12.1953;12,2
USC00410691;BENBROOK DAM, TX US;32,6475;-97,4439;240,8;06.12.1953;3,3
